Frequency,Asset,Model,Value,What
4h,ADAUSDT_4h,GradientBoostingClassifier,0.4767064459885589,F1 VALIDATION
4h,ADAUSDT_4h,GradientBoostingClassifier,"{0: 0.5210084033613446, 1: 0.4789915966386555}",DESBALANCEO REAL VAL
4h,ADAUSDT_4h,GradientBoostingClassifier,"{0: 0.5966386554621849, 1: 0.40336134453781514}",DESBALANCEO PREDICCIÓN VAL
4h,ADAUSDT_4h,GradientBoostingClassifier,0.4605257531462966,F1 VALIDATION
4h,ADAUSDT_4h,GradientBoostingClassifier,"{0: 0.5210084033613446, 1: 0.4789915966386555}",DESBALANCEO REAL VAL
4h,ADAUSDT_4h,GradientBoostingClassifier,"{0: 0.6050420168067226, 1: 0.3949579831932773}",DESBALANCEO PREDICCIÓN VAL
4h,ADAUSDT_4h,GradientBoostingClassifier,0.4885306834343409,F1 VALIDATION
4h,ADAUSDT_4h,GradientBoostingClassifier,"{0: 0.5210084033613446, 1: 0.4789915966386555}",DESBALANCEO REAL VAL
4h,ADAUSDT_4h,GradientBoostingClassifier,"{0: 0.5042016806722689, 1: 0.4957983193277311}",DESBALANCEO PREDICCIÓN VAL
4h,ADAUSDT_4h,GradientBoostingClassifier,0.48607941579187586,FINAL TEST
4h,ADAUSDT_4h,GradientBoostingClassifier,0.4857553670111826,F1 FINAL TEST
4h,ADAUSDT_4h,GradientBoostingClassifier,"{0: 0.5203103605659516, 1: 0.47968963943404835}",DESBALANCEO REAL
4h,ADAUSDT_4h,GradientBoostingClassifier,"{0: 0.5047923322683706, 1: 0.4952076677316294}",DESBALANCEO PREDICCIÓN
4h,TRXUSDT_4h,GradientBoostingClassifier,0.4383106001284126,F1 VALIDATION
4h,TRXUSDT_4h,GradientBoostingClassifier,"{1: 0.6890756302521008, 0: 0.31092436974789917}",DESBALANCEO REAL VAL
4h,TRXUSDT_4h,GradientBoostingClassifier,"{1: 0.5630252100840336, 0: 0.4369747899159664}",DESBALANCEO PREDICCIÓN VAL
4h,TRXUSDT_4h,GradientBoostingClassifier,0.4698046291330204,F1 VALIDATION
4h,TRXUSDT_4h,GradientBoostingClassifier,"{1: 0.6890756302521008, 0: 0.31092436974789917}",DESBALANCEO REAL VAL
4h,TRXUSDT_4h,GradientBoostingClassifier,"{1: 0.5546218487394958, 0: 0.44537815126050423}",DESBALANCEO PREDICCIÓN VAL
4h,TRXUSDT_4h,GradientBoostingClassifier,0.5000366002567891,F1 VALIDATION
4h,TRXUSDT_4h,GradientBoostingClassifier,"{1: 0.6890756302521008, 0: 0.31092436974789917}",DESBALANCEO REAL VAL
4h,TRXUSDT_4h,GradientBoostingClassifier,"{1: 0.5630252100840336, 0: 0.4369747899159664}",DESBALANCEO PREDICCIÓN VAL
4h,TRXUSDT_4h,GradientBoostingClassifier,0.4920242108052809,F1 VALIDATION
4h,TRXUSDT_4h,GradientBoostingClassifier,"{1: 0.6890756302521008, 0: 0.31092436974789917}",DESBALANCEO REAL VAL
4h,TRXUSDT_4h,GradientBoostingClassifier,"{1: 0.5714285714285714, 0: 0.42857142857142855}",DESBALANCEO PREDICCIÓN VAL
4h,TRXUSDT_4h,GradientBoostingClassifier,0.48327536021400447,F1 VALIDATION
4h,TRXUSDT_4h,GradientBoostingClassifier,"{1: 0.6890756302521008, 0: 0.31092436974789917}",DESBALANCEO REAL VAL
4h,TRXUSDT_4h,GradientBoostingClassifier,"{1: 0.5630252100840336, 0: 0.4369747899159664}",DESBALANCEO PREDICCIÓN VAL
4h,TRXUSDT_4h,GradientBoostingClassifier,0.46231161007562777,F1 VALIDATION
4h,TRXUSDT_4h,GradientBoostingClassifier,"{1: 0.6890756302521008, 0: 0.31092436974789917}",DESBALANCEO REAL VAL
4h,TRXUSDT_4h,GradientBoostingClassifier,"{0: 0.5294117647058824, 1: 0.47058823529411764}",DESBALANCEO PREDICCIÓN VAL
4h,TRXUSDT_4h,GradientBoostingClassifier,0.5101433020280893,F1 VALIDATION
4h,TRXUSDT_4h,GradientBoostingClassifier,"{1: 0.6890756302521008, 0: 0.31092436974789917}",DESBALANCEO REAL VAL
4h,TRXUSDT_4h,GradientBoostingClassifier,"{1: 0.5966386554621849, 0: 0.40336134453781514}",DESBALANCEO PREDICCIÓN VAL
4h,TRXUSDT_4h,GradientBoostingClassifier,0.48860264330953634,F1 VALIDATION
4h,TRXUSDT_4h,GradientBoostingClassifier,"{1: 0.6890756302521008, 0: 0.31092436974789917}",DESBALANCEO REAL VAL
4h,TRXUSDT_4h,GradientBoostingClassifier,"{1: 0.6050420168067226, 0: 0.3949579831932773}",DESBALANCEO PREDICCIÓN VAL
4h,TRXUSDT_4h,GradientBoostingClassifier,0.5013645321939201,F1 VALIDATION
4h,TRXUSDT_4h,GradientBoostingClassifier,"{1: 0.6890756302521008, 0: 0.31092436974789917}",DESBALANCEO REAL VAL
4h,TRXUSDT_4h,GradientBoostingClassifier,"{0: 0.5210084033613446, 1: 0.4789915966386555}",DESBALANCEO PREDICCIÓN VAL
4h,TRXUSDT_4h,GradientBoostingClassifier,0.49709414300115046,F1 VALIDATION
4h,TRXUSDT_4h,GradientBoostingClassifier,"{1: 0.6890756302521008, 0: 0.31092436974789917}",DESBALANCEO REAL VAL
4h,TRXUSDT_4h,GradientBoostingClassifier,"{1: 0.5126050420168067, 0: 0.48739495798319327}",DESBALANCEO PREDICCIÓN VAL
4h,TRXUSDT_4h,GradientBoostingClassifier,0.5038795070743952,FINAL TEST
4h,TRXUSDT_4h,GradientBoostingClassifier,0.48677367712528075,F1 FINAL TEST
4h,TRXUSDT_4h,GradientBoostingClassifier,"{1: 0.5358283888635327, 0: 0.4641716111364674}",DESBALANCEO REAL
4h,TRXUSDT_4h,GradientBoostingClassifier,"{1: 0.6467366499315381, 0: 0.3532633500684619}",DESBALANCEO PREDICCIÓN
4h,LINKUSDT_4h,GradientBoostingClassifier,0.4946202413781581,F1 VALIDATION
4h,LINKUSDT_4h,GradientBoostingClassifier,"{1: 0.5042016806722689, 0: 0.4957983193277311}",DESBALANCEO REAL VAL
4h,LINKUSDT_4h,GradientBoostingClassifier,"{1: 0.6050420168067226, 0: 0.3949579831932773}",DESBALANCEO PREDICCIÓN VAL
4h,LINKUSDT_4h,GradientBoostingClassifier,0.5221607641411083,F1 VALIDATION
4h,LINKUSDT_4h,GradientBoostingClassifier,"{1: 0.5042016806722689, 0: 0.4957983193277311}",DESBALANCEO REAL VAL
4h,LINKUSDT_4h,GradientBoostingClassifier,"{0: 0.5630252100840336, 1: 0.4369747899159664}",DESBALANCEO PREDICCIÓN VAL
4h,LINKUSDT_4h,GradientBoostingClassifier,0.49909434208574754,F1 VALIDATION
4h,LINKUSDT_4h,GradientBoostingClassifier,"{1: 0.5042016806722689, 0: 0.4957983193277311}",DESBALANCEO REAL VAL
4h,LINKUSDT_4h,GradientBoostingClassifier,"{1: 0.6386554621848739, 0: 0.36134453781512604}",DESBALANCEO PREDICCIÓN VAL
4h,LINKUSDT_4h,GradientBoostingClassifier,0.49214622289274923,F1 VALIDATION
4h,LINKUSDT_4h,GradientBoostingClassifier,"{1: 0.5042016806722689, 0: 0.4957983193277311}",DESBALANCEO REAL VAL
4h,LINKUSDT_4h,GradientBoostingClassifier,"{1: 0.5798319327731093, 0: 0.42016806722689076}",DESBALANCEO PREDICCIÓN VAL
4h,LINKUSDT_4h,GradientBoostingClassifier,0.4805342878213182,F1 VALIDATION
4h,LINKUSDT_4h,GradientBoostingClassifier,"{1: 0.5042016806722689, 0: 0.4957983193277311}",DESBALANCEO REAL VAL
4h,LINKUSDT_4h,GradientBoostingClassifier,"{1: 0.5882352941176471, 0: 0.4117647058823529}",DESBALANCEO PREDICCIÓN VAL
4h,LINKUSDT_4h,GradientBoostingClassifier,0.5096424474693045,F1 VALIDATION
4h,LINKUSDT_4h,GradientBoostingClassifier,"{1: 0.5042016806722689, 0: 0.4957983193277311}",DESBALANCEO REAL VAL
4h,LINKUSDT_4h,GradientBoostingClassifier,"{0: 0.5462184873949579, 1: 0.453781512605042}",DESBALANCEO PREDICCIÓN VAL
4h,LINKUSDT_4h,GradientBoostingClassifier,0.4896701491315481,F1 VALIDATION
4h,LINKUSDT_4h,GradientBoostingClassifier,"{1: 0.5042016806722689, 0: 0.4957983193277311}",DESBALANCEO REAL VAL
4h,LINKUSDT_4h,GradientBoostingClassifier,"{1: 0.5630252100840336, 0: 0.4369747899159664}",DESBALANCEO PREDICCIÓN VAL
4h,LINKUSDT_4h,GradientBoostingClassifier,0.497148573781346,F1 VALIDATION
4h,LINKUSDT_4h,GradientBoostingClassifier,"{1: 0.5042016806722689, 0: 0.4957983193277311}",DESBALANCEO REAL VAL
4h,LINKUSDT_4h,GradientBoostingClassifier,"{1: 0.5798319327731093, 0: 0.42016806722689076}",DESBALANCEO PREDICCIÓN VAL
4h,LINKUSDT_4h,GradientBoostingClassifier,0.5133253328544721,F1 VALIDATION
4h,LINKUSDT_4h,GradientBoostingClassifier,"{1: 0.5042016806722689, 0: 0.4957983193277311}",DESBALANCEO REAL VAL
4h,LINKUSDT_4h,GradientBoostingClassifier,"{1: 0.5042016806722689, 0: 0.4957983193277311}",DESBALANCEO PREDICCIÓN VAL
4h,LINKUSDT_4h,GradientBoostingClassifier,0.5108030090086323,F1 VALIDATION
4h,LINKUSDT_4h,GradientBoostingClassifier,"{1: 0.5042016806722689, 0: 0.4957983193277311}",DESBALANCEO REAL VAL
4h,LINKUSDT_4h,GradientBoostingClassifier,"{1: 0.5462184873949579, 0: 0.453781512605042}",DESBALANCEO PREDICCIÓN VAL
4h,LINKUSDT_4h,GradientBoostingClassifier,0.5298950251026928,FINAL TEST
4h,LINKUSDT_4h,GradientBoostingClassifier,0.5212154308855328,F1 FINAL TEST
4h,LINKUSDT_4h,GradientBoostingClassifier,"{0: 0.5143769968051118, 1: 0.48562300319488816}",DESBALANCEO REAL
4h,LINKUSDT_4h,GradientBoostingClassifier,"{0: 0.6202647193062528, 1: 0.3797352806937471}",DESBALANCEO PREDICCIÓN
4h,AVAXUSDT_4h,GradientBoostingClassifier,0.5200889396656313,F1 VALIDATION
4h,AVAXUSDT_4h,GradientBoostingClassifier,"{1: 0.5042016806722689, 0: 0.4957983193277311}",DESBALANCEO REAL VAL
4h,AVAXUSDT_4h,GradientBoostingClassifier,"{1: 0.5210084033613446, 0: 0.4789915966386555}",DESBALANCEO PREDICCIÓN VAL
4h,AVAXUSDT_4h,GradientBoostingClassifier,0.5207317463697152,F1 VALIDATION
4h,AVAXUSDT_4h,GradientBoostingClassifier,"{1: 0.5042016806722689, 0: 0.4957983193277311}",DESBALANCEO REAL VAL
4h,AVAXUSDT_4h,GradientBoostingClassifier,"{1: 0.6050420168067226, 0: 0.3949579831932773}",DESBALANCEO PREDICCIÓN VAL
4h,AVAXUSDT_4h,GradientBoostingClassifier,0.5016534183935153,F1 VALIDATION
4h,AVAXUSDT_4h,GradientBoostingClassifier,"{1: 0.5042016806722689, 0: 0.4957983193277311}",DESBALANCEO REAL VAL
4h,AVAXUSDT_4h,GradientBoostingClassifier,"{1: 0.5798319327731093, 0: 0.42016806722689076}",DESBALANCEO PREDICCIÓN VAL
4h,AVAXUSDT_4h,GradientBoostingClassifier,0.516761143300184,F1 VALIDATION
4h,AVAXUSDT_4h,GradientBoostingClassifier,"{1: 0.5042016806722689, 0: 0.4957983193277311}",DESBALANCEO REAL VAL
4h,AVAXUSDT_4h,GradientBoostingClassifier,"{1: 0.6134453781512605, 0: 0.3865546218487395}",DESBALANCEO PREDICCIÓN VAL
4h,AVAXUSDT_4h,GradientBoostingClassifier,0.5228192251815795,F1 VALIDATION
4h,AVAXUSDT_4h,GradientBoostingClassifier,"{1: 0.5042016806722689, 0: 0.4957983193277311}",DESBALANCEO REAL VAL
4h,AVAXUSDT_4h,GradientBoostingClassifier,"{1: 0.5882352941176471, 0: 0.4117647058823529}",DESBALANCEO PREDICCIÓN VAL
4h,AVAXUSDT_4h,GradientBoostingClassifier,0.534933213155379,F1 VALIDATION
4h,AVAXUSDT_4h,GradientBoostingClassifier,"{1: 0.5042016806722689, 0: 0.4957983193277311}",DESBALANCEO REAL VAL
4h,AVAXUSDT_4h,GradientBoostingClassifier,"{0: 0.5210084033613446, 1: 0.4789915966386555}",DESBALANCEO PREDICCIÓN VAL
4h,AVAXUSDT_4h,GradientBoostingClassifier,0.5140627183631589,F1 VALIDATION
4h,AVAXUSDT_4h,GradientBoostingClassifier,"{1: 0.5042016806722689, 0: 0.4957983193277311}",DESBALANCEO REAL VAL
4h,AVAXUSDT_4h,GradientBoostingClassifier,"{1: 0.6050420168067226, 0: 0.3949579831932773}",DESBALANCEO PREDICCIÓN VAL
4h,AVAXUSDT_4h,GradientBoostingClassifier,0.5149467383551208,F1 VALIDATION
4h,AVAXUSDT_4h,GradientBoostingClassifier,"{1: 0.5042016806722689, 0: 0.4957983193277311}",DESBALANCEO REAL VAL
4h,AVAXUSDT_4h,GradientBoostingClassifier,"{1: 0.5966386554621849, 0: 0.40336134453781514}",DESBALANCEO PREDICCIÓN VAL
4h,AVAXUSDT_4h,GradientBoostingClassifier,0.5206273670603914,F1 VALIDATION
4h,AVAXUSDT_4h,GradientBoostingClassifier,"{1: 0.5042016806722689, 0: 0.4957983193277311}",DESBALANCEO REAL VAL
4h,AVAXUSDT_4h,GradientBoostingClassifier,"{1: 0.5966386554621849, 0: 0.40336134453781514}",DESBALANCEO PREDICCIÓN VAL
4h,AVAXUSDT_4h,GradientBoostingClassifier,0.5149175360020724,F1 VALIDATION
4h,AVAXUSDT_4h,GradientBoostingClassifier,"{1: 0.5042016806722689, 0: 0.4957983193277311}",DESBALANCEO REAL VAL
4h,AVAXUSDT_4h,GradientBoostingClassifier,"{1: 0.5210084033613446, 0: 0.4789915966386555}",DESBALANCEO PREDICCIÓN VAL
4h,AVAXUSDT_4h,GradientBoostingClassifier,0.5235052487448654,FINAL TEST
4h,AVAXUSDT_4h,GradientBoostingClassifier,0.5198564231738035,F1 FINAL TEST
4h,AVAXUSDT_4h,GradientBoostingClassifier,"{0: 0.5376540392514834, 1: 0.46234596074851664}",DESBALANCEO REAL
4h,AVAXUSDT_4h,GradientBoostingClassifier,"{0: 0.549520766773163, 1: 0.4504792332268371}",DESBALANCEO PREDICCIÓN
1d,BTCUSDT_1d,MLPClassifier,0.4062979346824682,F1 VALIDATION
1d,BTCUSDT_1d,MLPClassifier,"{1: 0.7733333333333333, 0: 0.22666666666666666}",DESBALANCEO REAL VAL
1d,BTCUSDT_1d,MLPClassifier,"{1: 0.9733333333333334, 0: 0.02666666666666667}",DESBALANCEO PREDICCIÓN VAL
1d,BTCUSDT_1d,MLPClassifier,0.4073640338935808,F1 VALIDATION
1d,BTCUSDT_1d,MLPClassifier,"{1: 0.7733333333333333, 0: 0.22666666666666666}",DESBALANCEO REAL VAL
1d,BTCUSDT_1d,MLPClassifier,"{1: 0.8133333333333334, 0: 0.18666666666666668}",DESBALANCEO PREDICCIÓN VAL
1d,BTCUSDT_1d,MLPClassifier,0.35971982991423773,F1 VALIDATION
1d,BTCUSDT_1d,MLPClassifier,"{1: 0.7733333333333333, 0: 0.22666666666666666}",DESBALANCEO REAL VAL
1d,BTCUSDT_1d,MLPClassifier,{1: 1.0},DESBALANCEO PREDICCIÓN VAL
1d,BTCUSDT_1d,MLPClassifier,0.3578114150413969,F1 VALIDATION
1d,BTCUSDT_1d,MLPClassifier,"{1: 0.7733333333333333, 0: 0.22666666666666666}",DESBALANCEO REAL VAL
1d,BTCUSDT_1d,MLPClassifier,"{1: 0.9866666666666667, 0: 0.013333333333333334}",DESBALANCEO PREDICCIÓN VAL
1d,BTCUSDT_1d,MLPClassifier,0.42188160531292934,F1 VALIDATION
1d,BTCUSDT_1d,MLPClassifier,"{1: 0.7733333333333333, 0: 0.22666666666666666}",DESBALANCEO REAL VAL
1d,BTCUSDT_1d,MLPClassifier,"{1: 0.8533333333333334, 0: 0.14666666666666667}",DESBALANCEO PREDICCIÓN VAL
1d,BTCUSDT_1d,MLPClassifier,0.37695316792920447,F1 VALIDATION
1d,BTCUSDT_1d,MLPClassifier,"{1: 0.7733333333333333, 0: 0.22666666666666666}",DESBALANCEO REAL VAL
1d,BTCUSDT_1d,MLPClassifier,"{1: 0.9333333333333333, 0: 0.06666666666666667}",DESBALANCEO PREDICCIÓN VAL
1d,BTCUSDT_1d,MLPClassifier,0.38505357012754343,F1 VALIDATION
1d,BTCUSDT_1d,MLPClassifier,"{1: 0.7733333333333333, 0: 0.22666666666666666}",DESBALANCEO REAL VAL
1d,BTCUSDT_1d,MLPClassifier,"{1: 0.9466666666666667, 0: 0.05333333333333334}",DESBALANCEO PREDICCIÓN VAL
1d,BTCUSDT_1d,MLPClassifier,0.35366366002112837,F1 VALIDATION
1d,BTCUSDT_1d,MLPClassifier,"{1: 0.7733333333333333, 0: 0.22666666666666666}",DESBALANCEO REAL VAL
1d,BTCUSDT_1d,MLPClassifier,"{1: 0.5866666666666667, 0: 0.41333333333333333}",DESBALANCEO PREDICCIÓN VAL
1d,BTCUSDT_1d,MLPClassifier,0.4924063781228066,F1 VALIDATION
1d,BTCUSDT_1d,MLPClassifier,"{1: 0.7733333333333333, 0: 0.22666666666666666}",DESBALANCEO REAL VAL
1d,BTCUSDT_1d,MLPClassifier,"{1: 0.6266666666666667, 0: 0.37333333333333335}",DESBALANCEO PREDICCIÓN VAL
1d,BTCUSDT_1d,MLPClassifier,0.33529007573135683,F1 VALIDATION
1d,BTCUSDT_1d,MLPClassifier,"{1: 0.7733333333333333, 0: 0.22666666666666666}",DESBALANCEO REAL VAL
1d,BTCUSDT_1d,MLPClassifier,"{0: 0.8666666666666667, 1: 0.13333333333333333}",DESBALANCEO PREDICCIÓN VAL
1d,BTCUSDT_1d,MLPClassifier,0.5136612021857924,FINAL TEST
1d,BTCUSDT_1d,MLPClassifier,0.4274817210348706,F1 FINAL TEST
1d,BTCUSDT_1d,MLPClassifier,"{1: 0.5628415300546448, 0: 0.4371584699453552}",DESBALANCEO REAL
1d,BTCUSDT_1d,MLPClassifier,"{1: 0.825136612021858, 0: 0.17486338797814208}",DESBALANCEO PREDICCIÓN
1d,ETHUSDT_1d,MLPClassifier,0.34003890655492486,F1 VALIDATION
1d,ETHUSDT_1d,MLPClassifier,"{1: 0.72, 0: 0.28}",DESBALANCEO REAL VAL
1d,ETHUSDT_1d,MLPClassifier,"{0: 0.84, 1: 0.16}",DESBALANCEO PREDICCIÓN VAL
1d,ETHUSDT_1d,MLPClassifier,0.3352210862923809,F1 VALIDATION
1d,ETHUSDT_1d,MLPClassifier,"{1: 0.72, 0: 0.28}",DESBALANCEO REAL VAL
1d,ETHUSDT_1d,MLPClassifier,{1: 1.0},DESBALANCEO PREDICCIÓN VAL
1d,ETHUSDT_1d,MLPClassifier,0.36250938948044203,F1 VALIDATION
1d,ETHUSDT_1d,MLPClassifier,"{1: 0.72, 0: 0.28}",DESBALANCEO REAL VAL
1d,ETHUSDT_1d,MLPClassifier,"{1: 0.9866666666666667, 0: 0.013333333333333334}",DESBALANCEO PREDICCIÓN VAL
1d,ETHUSDT_1d,MLPClassifier,0.37011237548340115,F1 VALIDATION
1d,ETHUSDT_1d,MLPClassifier,"{1: 0.72, 0: 0.28}",DESBALANCEO REAL VAL
1d,ETHUSDT_1d,MLPClassifier,"{1: 0.8266666666666667, 0: 0.17333333333333334}",DESBALANCEO PREDICCIÓN VAL
1d,ETHUSDT_1d,MLPClassifier,0.3613312539359013,F1 VALIDATION
1d,ETHUSDT_1d,MLPClassifier,"{1: 0.72, 0: 0.28}",DESBALANCEO REAL VAL
1d,ETHUSDT_1d,MLPClassifier,"{1: 0.84, 0: 0.16}",DESBALANCEO PREDICCIÓN VAL
1d,ETHUSDT_1d,MLPClassifier,0.3352210862923809,F1 VALIDATION
1d,ETHUSDT_1d,MLPClassifier,"{1: 0.72, 0: 0.28}",DESBALANCEO REAL VAL
1d,ETHUSDT_1d,MLPClassifier,{1: 1.0},DESBALANCEO PREDICCIÓN VAL
1d,ETHUSDT_1d,MLPClassifier,0.43744451802474693,F1 VALIDATION
1d,ETHUSDT_1d,MLPClassifier,"{1: 0.72, 0: 0.28}",DESBALANCEO REAL VAL
1d,ETHUSDT_1d,MLPClassifier,"{1: 0.8, 0: 0.2}",DESBALANCEO PREDICCIÓN VAL
1d,ETHUSDT_1d,MLPClassifier,0.3352210862923809,F1 VALIDATION
1d,ETHUSDT_1d,MLPClassifier,"{1: 0.72, 0: 0.28}",DESBALANCEO REAL VAL
1d,ETHUSDT_1d,MLPClassifier,{1: 1.0},DESBALANCEO PREDICCIÓN VAL
1d,ETHUSDT_1d,MLPClassifier,0.41164777446802214,F1 VALIDATION
1d,ETHUSDT_1d,MLPClassifier,"{1: 0.72, 0: 0.28}",DESBALANCEO REAL VAL
1d,ETHUSDT_1d,MLPClassifier,"{1: 0.7733333333333333, 0: 0.22666666666666666}",DESBALANCEO PREDICCIÓN VAL
1d,ETHUSDT_1d,MLPClassifier,0.38772617394295267,F1 VALIDATION
1d,ETHUSDT_1d,MLPClassifier,"{1: 0.72, 0: 0.28}",DESBALANCEO REAL VAL
1d,ETHUSDT_1d,MLPClassifier,"{1: 0.7066666666666667, 0: 0.29333333333333333}",DESBALANCEO PREDICCIÓN VAL
1d,ETHUSDT_1d,MLPClassifier,0.5,FINAL TEST
1d,ETHUSDT_1d,MLPClassifier,0.48371630527784415,F1 FINAL TEST
1d,ETHUSDT_1d,MLPClassifier,"{1: 0.5136612021857924, 0: 0.48633879781420764}",DESBALANCEO REAL
1d,ETHUSDT_1d,MLPClassifier,"{1: 0.6639344262295082, 0: 0.3360655737704918}",DESBALANCEO PREDICCIÓN
1d,XRPUSDT_1d,MLPClassifier,0.4336378184165344,F1 VALIDATION
1d,XRPUSDT_1d,MLPClassifier,"{1: 0.6, 0: 0.4}",DESBALANCEO REAL VAL
1d,XRPUSDT_1d,MLPClassifier,"{0: 0.8933333333333333, 1: 0.10666666666666667}",DESBALANCEO PREDICCIÓN VAL
1d,XRPUSDT_1d,MLPClassifier,0.40993439011922767,F1 VALIDATION
1d,XRPUSDT_1d,MLPClassifier,"{1: 0.6, 0: 0.4}",DESBALANCEO REAL VAL
1d,XRPUSDT_1d,MLPClassifier,"{0: 0.9866666666666667, 1: 0.013333333333333334}",DESBALANCEO PREDICCIÓN VAL
1d,XRPUSDT_1d,MLPClassifier,0.32992522462994867,F1 VALIDATION
1d,XRPUSDT_1d,MLPClassifier,"{1: 0.6, 0: 0.4}",DESBALANCEO REAL VAL
1d,XRPUSDT_1d,MLPClassifier,{0: 1.0},DESBALANCEO PREDICCIÓN VAL
1d,XRPUSDT_1d,MLPClassifier,0.4450513617552171,F1 VALIDATION
1d,XRPUSDT_1d,MLPClassifier,"{1: 0.6, 0: 0.4}",DESBALANCEO REAL VAL
1d,XRPUSDT_1d,MLPClassifier,"{0: 0.76, 1: 0.24}",DESBALANCEO PREDICCIÓN VAL
1d,XRPUSDT_1d,MLPClassifier,0.31706840912265494,F1 VALIDATION
1d,XRPUSDT_1d,MLPClassifier,"{1: 0.6, 0: 0.4}",DESBALANCEO REAL VAL
1d,XRPUSDT_1d,MLPClassifier,{1: 1.0},DESBALANCEO PREDICCIÓN VAL
1d,XRPUSDT_1d,MLPClassifier,0.33669656880143317,F1 VALIDATION
1d,XRPUSDT_1d,MLPClassifier,"{1: 0.6, 0: 0.4}",DESBALANCEO REAL VAL
1d,XRPUSDT_1d,MLPClassifier,"{0: 0.84, 1: 0.16}",DESBALANCEO PREDICCIÓN VAL
1d,XRPUSDT_1d,MLPClassifier,0.3502836951467455,F1 VALIDATION
1d,XRPUSDT_1d,MLPClassifier,"{1: 0.6, 0: 0.4}",DESBALANCEO REAL VAL
1d,XRPUSDT_1d,MLPClassifier,{0: 1.0},DESBALANCEO PREDICCIÓN VAL
1d,XRPUSDT_1d,MLPClassifier,0.37164738475612413,F1 VALIDATION
1d,XRPUSDT_1d,MLPClassifier,"{1: 0.6, 0: 0.4}",DESBALANCEO REAL VAL
1d,XRPUSDT_1d,MLPClassifier,{0: 1.0},DESBALANCEO PREDICCIÓN VAL
1d,XRPUSDT_1d,MLPClassifier,0.42307886060107885,F1 VALIDATION
1d,XRPUSDT_1d,MLPClassifier,"{1: 0.6, 0: 0.4}",DESBALANCEO REAL VAL
1d,XRPUSDT_1d,MLPClassifier,{0: 1.0},DESBALANCEO PREDICCIÓN VAL
1d,XRPUSDT_1d,MLPClassifier,0.31706840912265494,F1 VALIDATION
1d,XRPUSDT_1d,MLPClassifier,"{1: 0.6, 0: 0.4}",DESBALANCEO REAL VAL
1d,XRPUSDT_1d,MLPClassifier,{1: 1.0},DESBALANCEO PREDICCIÓN VAL
1d,XRPUSDT_1d,MLPClassifier,0.5300546448087432,FINAL TEST
1d,XRPUSDT_1d,MLPClassifier,0.5203730228872703,F1 FINAL TEST
1d,XRPUSDT_1d,MLPClassifier,"{0: 0.505464480874317, 1: 0.49453551912568305}",DESBALANCEO REAL
1d,XRPUSDT_1d,MLPClassifier,"{0: 0.6366120218579235, 1: 0.3633879781420765}",DESBALANCEO PREDICCIÓN
1d,BNBUSDT_1d,MLPClassifier,0.4084663307129202,F1 VALIDATION
1d,BNBUSDT_1d,MLPClassifier,"{1: 0.7066666666666667, 0: 0.29333333333333333}",DESBALANCEO REAL VAL
1d,BNBUSDT_1d,MLPClassifier,"{1: 0.8133333333333334, 0: 0.18666666666666668}",DESBALANCEO PREDICCIÓN VAL
1d,BNBUSDT_1d,MLPClassifier,0.4469708702056834,F1 VALIDATION
1d,BNBUSDT_1d,MLPClassifier,"{1: 0.7066666666666667, 0: 0.29333333333333333}",DESBALANCEO REAL VAL
1d,BNBUSDT_1d,MLPClassifier,"{1: 0.64, 0: 0.36}",DESBALANCEO PREDICCIÓN VAL
1d,BNBUSDT_1d,MLPClassifier,0.3709028691222086,F1 VALIDATION
1d,BNBUSDT_1d,MLPClassifier,"{1: 0.7066666666666667, 0: 0.29333333333333333}",DESBALANCEO REAL VAL
1d,BNBUSDT_1d,MLPClassifier,"{0: 0.6133333333333333, 1: 0.38666666666666666}",DESBALANCEO PREDICCIÓN VAL
1d,BNBUSDT_1d,MLPClassifier,0.3773567392179931,F1 VALIDATION
1d,BNBUSDT_1d,MLPClassifier,"{1: 0.7066666666666667, 0: 0.29333333333333333}",DESBALANCEO REAL VAL
1d,BNBUSDT_1d,MLPClassifier,"{1: 0.9066666666666666, 0: 0.09333333333333334}",DESBALANCEO PREDICCIÓN VAL
1d,BNBUSDT_1d,MLPClassifier,0.3307895974319852,F1 VALIDATION
1d,BNBUSDT_1d,MLPClassifier,"{1: 0.7066666666666667, 0: 0.29333333333333333}",DESBALANCEO REAL VAL
1d,BNBUSDT_1d,MLPClassifier,{1: 1.0},DESBALANCEO PREDICCIÓN VAL
1d,BNBUSDT_1d,MLPClassifier,0.35882090993320953,F1 VALIDATION
1d,BNBUSDT_1d,MLPClassifier,"{1: 0.7066666666666667, 0: 0.29333333333333333}",DESBALANCEO REAL VAL
1d,BNBUSDT_1d,MLPClassifier,"{1: 0.64, 0: 0.36}",DESBALANCEO PREDICCIÓN VAL
1d,BNBUSDT_1d,MLPClassifier,0.35436376376104783,F1 VALIDATION
1d,BNBUSDT_1d,MLPClassifier,"{1: 0.7066666666666667, 0: 0.29333333333333333}",DESBALANCEO REAL VAL
1d,BNBUSDT_1d,MLPClassifier,"{1: 0.9466666666666667, 0: 0.05333333333333334}",DESBALANCEO PREDICCIÓN VAL
1d,BNBUSDT_1d,MLPClassifier,0.3307895974319852,F1 VALIDATION
1d,BNBUSDT_1d,MLPClassifier,"{1: 0.7066666666666667, 0: 0.29333333333333333}",DESBALANCEO REAL VAL
